BOROUGH,NEIGHBORHOOD,ADDRESS,ZIP CODE,GEOCODING_STATUS
1,GREENWICH VILLAGE-WEST,"77 PERRY STREET, 6C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"77 PERRY STREET, 6D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"79 PERRY STREET, 2F",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"281 WEST 11 STREET, 4B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"791 GREENWICH STREET, 5",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"791 GREENWICH STREET, 7",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"815 GREENWICH STREET, 5C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"41 JANE STREET, 4C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"256 WEST 10TH STREET, 3D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"256 WEST 10TH STREET, 5D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"256 WEST 10TH, 4A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"509 HUDSON STREET, 2S",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"509 HUDSON STREET, 3N",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"695 WASHINGTON STREET, 1A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"118 PERRY STREET, J39",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"118 PERRY STREET, J45",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"340 WEST 11TH STREET, 2FW",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"327 WEST 11TH STREET, 3W",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"21 BETHUNE STREET, 4F",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"304 WEST 10TH STREET, 3B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"668 WASHINGTON STREET, 1A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"668 WASHINGTON STREET, 1B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"684 WASHINGTON STREET, 3A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"348 WEST 11TH STREET, 2B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"348 WEST 11TH STREET, 3A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"704 WASHINGTON STREET, 1B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"708 WASHINGTON STREET, 3B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"712 WASHINGTON STREET, 1A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"146 BANK STREET, 2A",10019,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"146 BANK STREET, 4A",10019,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"353 WEST 11TH STREET, 4A",10019,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"726 WASHINGTON ST, 4B",10019,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"726 WASHINGTON STREET, 2A",10019,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"350 WEST 12 STREET, 5A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"352 WEST 12TH STREET, 3AB",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"354 WEST 12TH STREET, 2A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"20 BETHUNE STREET, 1A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"34 BETHUNE STREET, 3F",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"343 WEST 12TH STREET, 4B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"88 HORATIO STREET, 2C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"32 DOWNING STREET, 2D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"180 WEST HOUSTON STREET, 8HJ",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"32 MORTON STREET, 5B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"47-49 MORTON STREET, 7A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"49 MORTON STREET, 2A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"55 MORTON ST, 5D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"2 GROVE STREET, 3B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"22 GROVE STREET, 4A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"15 JONES STREET, 1G",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"15 JONES STREET, 4A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"3 SHERIDAN SQUARE, 3FE",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"3 SHERIDAN SQUARE, 7A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"3 SHERIDAN SQUARE, 8H",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"136 WAVERLY PLACE, 2C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"136 WAVERLY PLACE, 3B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"136 WAVERLY PLACE, 4B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"622 GREENWICH STREET, 2E",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"622 GREENWICH STREET, 6B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"111 BARROW STREET, 2F",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"126 WEST 11TH ST, 64",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"126 WEST 11TH ST, 74",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"126 WEST 11TH STREET, 42",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"100 WEST 12TH ST, 4M",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"100 WEST 12TH STREET, 2T",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"100 WEST 12TH STREET, 4C",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"100 WEST 12TH STREET, 4J",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"100 WEST 12TH STREET, 4L",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"100 WEST 12TH STREET, 5F",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12 STREET, 16T",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12 STREET, 2K",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12 STREET, 4-C",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 11R",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 12X",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 14L",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 14U",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 15H",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 15M",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 17A",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 17H",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 17S",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 17T",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 18G",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 18G",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 19R",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 21AB",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 21G",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 3K",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 4P",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 5U",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 6J",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 6V",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 8B",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 8RS",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"101 WEST 12TH STREET, 9C",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"145 WEST 12 STREET, 2-5",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"171 WEST 12TH STREET, 3B",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 13TH STREET, 11G",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 13TH STREET, 12H",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 13TH STREET, 16D",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 13TH STREET, 17E",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 13TH STREET, 20BCP",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 13TH STREET, 2D",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 13TH STREET, 3D",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 13TH STREET, 5B",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 13TH STREET, 9F",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 13TH STREET, PHA",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"105 WEST 13 STREET, 5G",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"105 WEST 13TH STREET, 5D",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"105 WEST 13TH STREET, 6A",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"105 WEST 13TH STREET, 7D",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"33 GREENWICH AVE, 4K",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"33 GREENWICH AVENUE, 11E",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"33 GREENWICH AVENUE, 5A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"33 GREENWICH AVENUE, 8E",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"247 WEST 12TH STREET, 1A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"247 WEST 12TH STREET, 4C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"247 WEST 12TH STREET, 5BPHB",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"31 JANE ST, 11C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"31 JANE ST, 16A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"31 JANE ST, 16BC",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"31 JANE STREET, 4F",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"31 JANE STREET, 7B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"31 JANE STREET, 7F",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"14 HORATIO STREET, 14A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"14 HORATIO STREET, 16BC",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"14 HORATIO STREET, 1B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"14 HORATIO STREET, 2B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"14 HORATIO STREET, 2F",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"14 HORATIO STREET, 3K",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"14 HORATIO STREET, 8B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"350 BLEECKER STREET, 3U",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"350 BLEECKER STREET, 3WX",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"96 PERRY ST, B2",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"270 WEST 11TH STREET, 5G",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"270 WEST 11TH STREET, 6G",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"99 BANK ST, 5DE6D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"99 BANK STREET, 3B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"99 BANK STREET, 3H",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"61 JANE STREET, 10S",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"61 JANE STREET, 16B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"61 JANE STREET, 1D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"61 JANE STREET, 2K",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"61 JANE STREET, 3E",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"61 JANE STREET, 5A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"61 JANE STREET, 6A/B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"652 HUDSON STREET, 5EW",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"652 HUDSON STREET, 5S/6S",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"720 GREENWICH STREET, 3J",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"720 GREENWICH STREET, 4E",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"720 GREENWICH STREET, 6H",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"720 GREENWICH STREET, 9G",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"719 GREENWICH STREET, 2N",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"719 GREENWICH STREET, 3S",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"100 BANK STREET, 2A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"100 BANK STREET, 5H",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"100 BANK STREET, 6F",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"571 HUDSON STREET, 5A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"165 CHRISTOPHER STREET, 1G",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"165 CHRISTOPHER STREET, 2-L",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"165 CHRISTOPHER STREET, 4BB",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"165 CHRISTOPHER STREET, 6DD",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"165 CHRISTOPHER STREET, 6Q",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"167 PERRY STREET, 4K",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"167 PERRY STREET, 4NQ",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"167 PERRY STREET, 5D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"166 BANK STREET, 2C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"166 BANK STREET, 3A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"166 BANK STREET, 6B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"166 BANK STREET, PHC",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"380 WEST 12 STREET, 6G",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"380 WEST 12TH STREET, 5F",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"344 WEST 12TH STREET, 4G",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"344 WEST 12TH STREET, 5A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"130 JANE STREET, 01E",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"130 JANE STREET, 2E",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"92 HORATIO STREET, 1G",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"92 HORATIO STREET, 1I",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"92 HORATIO STREET, 1J",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"92 HORATIO STREET, 1L/2P",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"92 HORATIO STREET, 2G",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"92 HORATIO STREET, 3A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"822 GREENWICH STREET, 2G",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"838 GREENWICH STREET, 4F",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"27 COMMERCE STREET, 783A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"27 COMMERCE STREET, 275B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"27 COMMERCE STREET, 274C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"28 PERRY STREET, 1E",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"28 PERRY STREET, 4E",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"28 PERRY STREET, 4W",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"225 WEST 10 STREET, 3A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"223 WEST 10 STREET, 2A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"92 PERRY STREET, 6",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"92 PERRY STREET, 11",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"77 HORATIO STREET, 3A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"63 DOWNING STREET, 7D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"2 CORNELIA STREET, 1001",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"2 CORNELIA STREET, 7",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"2 CORNELIA STREET, 11",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"1 SHERIDAN SQUARE, 6B",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"2 SHERIDAN SQUARE, 1",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"421 HUDSON ST., 717",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"43 CLARKSON STREET, 45PHB",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"160 LEROY STREET, 5A S",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"160 LEROY STREET, 6C S",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"160 LEROY STREET, 7A N",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"160 LEROY STREET, 7C S",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"1 MORTON SQUARE, 6GW",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"1 MORTON SQUARE, 7D W",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"6 MORTON SQUARE, 6 MS",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"7 MORTON SQUARE, 7 MS",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"1 MORTON SQUARE, L6B E",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"90 MORTON STREET, 4D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"90 MORTON STREET, PH9A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"130 BARROW STREET, PH8",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"130 BARROW STREET, PH10",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, 2A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, 2A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, 2C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, 2D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, 3A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, 3C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, 3D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, 4A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, 4C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, 4D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, 5A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, 5C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, 6C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, 6D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, PHA",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 BARROW STREET, PHB",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"130 WEST 12TH STREET, 8C",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"155 WEST 11TH STREET, 4D",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"155 WEST 11TH STREET, 6A",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"155 WEST 11TH STREET, 8A",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"155 WEST 11TH STREET, 10D",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"155 WEST 11 STREET, 14B",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"155 WEST 11TH STREET, 14A",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"160 WEST 12TH STREET, 56",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"160 WEST 12 STREET, 96",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"150 WEST 12 STREET, 11 EA",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"140 W 12 STREET, PH6A",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"140 WEST 12TH STREET, PH6B",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"140 WEST 12TH STREET, PH8",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 12TH STREET, 5N",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 12 STREET, 6L",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 12 STREET, 7J",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 12TH STREET, 10A",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 12 STREET, 11J",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 12TH STREET, 14C",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 12TH STREET, 15D",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 12TH STREET, 16K",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 12TH STREET, 17E",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"175 WEST 12 STREET, 20G",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"116 WEST 14TH STREET, 4",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"45 CHRISTOPHER STREET, 1C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"45 CHRISTOPHER ST, 2E",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"45 CHRISTOPHER STREET, 5D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"45 CHRISTOPHER STREET, 6A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"45 CHRISTOPHER STREET, 6G",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"45 CHRISTOPHER STREET, 10A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"45 CHRISTOPHER STREET, 16G",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"15 CHARLES STREET, 3F",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"15 CHARLES STREET, 5A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"15 CHARLES STREET, 7A",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"15 CHARLES STREET, 15D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"15 CHARLES STREET, 17C",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"15 CHARLES STREET, 17D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"15 CHARLES STREET, PHC",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"222 WEST 14TH STREET, 2H",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"222 WEST 14 STREET, 2J",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"222 WEST 14TH STREET, 6F",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"222 WEST 14TH STREET, 9D",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"222 WEST 14 STREET, 10B",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"222 WEST 14 STREET, 11C",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"222 WEST 14TH STREET, 12B",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"222 WEST 14TH STREET, 14A",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"222 WEST 14TH STREET, 14E",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"122 GREENWICH AVENUE, 25",10011,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"302 WEST 12TH STREET, 3H",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"302 WEST 12 STREET, 6F",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"302 WEST 12TH STREET, 7F",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"302 WEST 12 STREET, 10D",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"302 WEST 12TH STREET, 10H",10014,Not_NYC_Result
1,GREENWICH VILLAGE-WEST,"302 WEST 12TH STREET, 15A",10014,Not_NYC_Result
